dec_year,basis,weights,indent,item,cpi_u,cpi_w,source
1987,new,,0,TENANTS' INSURANCE,0.036,0.03,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,MEN'S APPAREL,1.238,1.168,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"MEN'S SUITS, SPT CTS, CTS & JCKTS",0.359,0.276,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,MEN'S FURN. & SPEC. CLOTHING,0.295,0.282,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,MEN'S SHIRTS,0.316,0.315,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"MEN'S DNGREES, JEANS, TRSRS",0.252,0.275,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.016,0.021,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BOYS' APPAREL,0.286,0.352,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BOYS' APPAREL,0.283,0.349,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.003,0.003,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,WOMEN'S APPAREL,2.255,2.151,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,WOMEN'S COATS AND JACKETS,0.207,0.171,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,WOMEN'S DRESSES,0.402,0.407,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,WOMEN'S SEPARATES & SPORTSWEAR,1.079,1.065,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"WOMEN'S NGHTWR,UNDWR,HSRY,ACCESSORIES",0.36,0.361,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,WOMEN'S SUITS,0.173,0.116,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.034,0.03,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,GIRLS' APPAREL,0.382,0.441,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,GIRLS' APPAREL,0.373,0.431,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.009,0.01,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,FOOTWEAR,0.841,0.927,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,MEN'S FOOTWEAR,0.265,0.31,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BOYS' AND GIRLS' FOOTWEAR,0.178,0.229,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,WOMEN'S FOOTWEAR,0.398,0.387,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"INFANTS',TODDLERS' APPAREL",0.231,0.298,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,INFANTS' & TODDLERS' APPAREL,0.209,0.272,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.022,0.026,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"SEWING MATERIALS,NOTIONS & LUGGAGE",0.097,0.085,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"SEWING MATERIALS,NOTIONS & LUGGAGE",0.097,0.085,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,WATCHES AND JEWELRY,0.443,0.412,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,WATCHES,0.092,0.087,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,JEWELRY,0.35,0.325,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,APPAREL SERVICES,0.563,0.524,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,OTHER APPAREL SERVICES,0.267,0.297,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"OTH LNDRY,DRY CL-APPAREL",0.296,0.227,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,NEW VEHICLES,5.452,5.292,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,NEW CARS,4.427,3.931,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,NEW TRUCKS,0.943,1.212,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,NEW MOTORCYCLES,0.082,0.149,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,USED CARS,1.313,2.347,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,USED CARS,1.197,2.06,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.116,0.287,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"MOTOR FUEL, MOTOR OIL, COOLANT, ET",3.352,4.11,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,MOTOR FUEL,3.29,4.03,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"MOTOR OIL, COOLANT, AND OTHERS",0.062,0.079,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,AUTOMOBILE PARTS AND EQUIPMENT,0.687,0.867,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,TIRES,0.337,0.401,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,OTHER PARTS AND EQUIPMENT,0.35,0.466,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,AUTOMOBILE MAINTENANCE AND REPAIR,1.534,1.598,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,AUTOMOTIVE BODY WORK,0.16,0.165,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"AUTO DRIVE TRAIN,FRONT END REP",0.437,0.474,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,AUTO MAINTENANCE AND SERVICING,0.518,0.494,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,AUTO POWER PLANT REPAIR,0.396,0.444,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.023,0.021,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,AUTOMOBILE INSURANCE,2.165,2.439,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,AUTOMOBILE INSURANCE,2.165,2.439,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,AUTOMOBILE FINANCE CHARGES,0.786,0.983,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,AUTO FINANCE CHARGES,0.647,0.77,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.139,0.213,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"VEHICL RENTL,REGISTR,OTHR",0.71,0.664,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"AUTO REGISTR, LICEN & INSPEC FEES",0.328,0.357,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,OTHER AUTOMOBILE RELATED FEES,0.357,0.291,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.025,0.017,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,PUBLIC TRANSPORTATION,1.451,1.113,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,AIRLINE FARE,0.922,0.576,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,OTHER INTERCITY PUBLIC TRANSPORTATION,0.159,0.109,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,INTRACITY PUBLIC TRANSPORTATION,0.358,0.418,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.011,0.01,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,PRESCRIPTION DRUGS,0.726,0.58,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,PRESCRIPTION DRUGS,0.726,0.58,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"NONPRESC DRUGS,MED SUPPLS",0.387,0.335,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,INT & RESP OVER-THE-COUNTER ITEM,0.252,0.253,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"NONPRSCRPT MED EQUIP, SUPP",0.135,0.082,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,PROFESSIONAL MEDICAL SERVICES,2.981,2.524,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,PHYSICIANS' SERVICES,1.582,1.344,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,DENTAL SERVICES,0.889,0.793,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,EYE CARE,0.346,0.289,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,SERVICES BY OTHER MED. PROFESSIONALS,0.165,0.099,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,HOSPITAL AND RELATED SERVICES,1.553,1.367,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,HOSPITAL ROOM,0.621,0.592,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,OTHER INPATIENT MEDICAL SERVICES,0.583,0.501,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,OUTPATIENT SERVICES,0.345,0.272,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.004,0.003,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,HEALTH INSURANCE,0.181,0.14,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"COMM HLTH INS, RETND EARNG",0.077,0.078,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"COMM HLTH INS, RETND-PRESCRIP DRUG",0.002,0.002,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"COMM HLTH INS, RETND-PHYSICIANS' SER",0.022,0.022,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"COMM HLTH INS, RETND-DENTAL SER",0.006,0.006,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"COMM HLTH INS, RETND-EYECARE SER",0.0,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"COMM HLTH INS, RETND-OTHER SER",0.001,0.001,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"COMM HLTH INS, RETND-HOSP ROOM",0.02,0.02,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"COMM HLTH INS, RETND-OTH IN HOSP SER",0.019,0.019,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"COMM HLTH INS, RETND-OUT HOSP SER",0.008,0.008,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"BLUE CR HLTH INS, RETND EARNG",0.04,0.033,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BLUE CR RETND EARNG-PRESCRIP DRUG,0.001,0.001,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BLUE CR RETND EARNG-PHYSICIANS' SER,0.011,0.009,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BLUE CR RETND EARNG-DENTAL SER,0.001,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BLUE CR RETND EARNG-EYECARE SER,0.0,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BLUE CR RETND EARNG-OTHER SER,0.001,0.001,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BLUE CR RETND EARNG-HOSP ROOM,0.012,0.009,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BLUE CR RETND EARNG-OTHER IN HOSP SER,0.011,0.009,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BLUE CR RETND EARNG-OUT HOSP SER,0.005,0.004,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"HLTH MAINTENANCE PLAN, RETND EARNG",0.005,0.005,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,HMO RETND EARNG-PRESCRIP DRUG,0.0,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,HMO RETND EARNG-PHYSICIANS' SER,0.002,0.002,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,HMO RETND EARNG-DENTAL SER,0.0,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,HMO RETND EARNG-EYECARE SER,0.0,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,HMO RETND EARNG-OTHER SER,0.0,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,HMO RETND EARNG-HOSP ROOM,0.001,0.001,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,HMO RETND EARNG-OTHER IN HOSP SER,0.001,0.001,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,HMO RETND EARNG-OUT HOSP SER,0.0,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"MEDICARE & COMM MEDI SUPP, RETND",0.058,0.025,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"OTH HLTH INS, RETND-PRESCRIP DRUG",0.001,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"OTH HLTH INS, RETND-PHYSICIANS' SER",0.03,0.013,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"OTH HLTH INS, RETND-DENTAL SER",0.002,0.001,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"OTH HLTH INS, RETND-EYECARE SER",0.0,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"OTH HLTH INS, RETND-OTHER SER",0.002,0.001,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"OTH HLTH INS, RETND-HOSP ROOM",0.006,0.003,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"OTH HLTH INS, RETND-OTHER IN HOSP SER",0.006,0.002,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"OTH HLTH INS, RETND-OUT HOSP SER",0.011,0.005,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,READING MATERIALS,0.687,0.599,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,NEWSPAPERS,0.331,0.305,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"MAGAZINES,PERIODICALS, AND BOOKS",0.356,0.294,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.0,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"SPORTING GOODS, EQUIPMENT",0.475,0.581,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,SPORT VEHICLES INCLUDING BICYCLES,0.218,0.338,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,OTHER SPORTING GOODS,0.257,0.243,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"TOYS, HOBBIES, OTHER ENTERTAINMENT",0.94,1.01,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"TOYS,HOBBIES, & MUSIC EQUIPMENT",0.437,0.476,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"PHOTO SUPPLIES, EQUIPMENT",0.134,0.119,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,PET EXPENSE,0.357,0.399,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.011,0.015,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,ENTERTAINMENT SERVICES,2.266,1.854,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,CLUB MEMBERSHIPS,0.375,0.204,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,FEES FOR PARTICIPANT SPORTS EXCL CLUB,0.347,0.309,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,ADMISSIONS,0.65,0.555,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,FEES FOR LSSNS OR INSTRUCTION,0.215,0.153,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,PHTGR FEES/FLM PRC/PET & VET SER/OTH,0.657,0.62,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.021,0.013,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,TOBACCO AND SMOKING PRODUCTS,1.287,1.695,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,TOBACCO AND SMOKING PRODUCTS,1.287,1.695,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.0,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"TOILET GDS,PERS CARE APPL",0.651,0.668,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"OTH TLT GDS, SM PCARE APPL INCL H & D",0.375,0.409,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"COS,BATH & NAIL PREP/MANICURE & EYE",0.276,0.259,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,PERSONAL CARE SERVICES,0.567,0.502,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,BEAUTY PARLOR SVC-FEMALES,0.451,0.396,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"HAIRCTS,OTH BRBR SVC-MALE",0.116,0.106,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.0,0.0,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,SCHOOL BOOKS AND SUPPLIES,0.224,0.193,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"SCHOOL BOOKS,SUPP-COLLEGE",0.155,0.124,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"ELEM/HIGH SCHL BOOKS,SUPP",0.057,0.057,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.012,0.012,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"TUITION,OTHER SCHOOL FEES",2.032,1.723,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,COLLEGE TUITION,1.134,0.84,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"ELEM,HIGH SCHOOL TUITION",0.362,0.289,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,DAY CARE & NURSERY SCHOOL,0.329,0.399,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,"TUITION FOR TECH, BUSINESS & OTH SCH",0.124,0.125,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.082,0.071,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,PERSONAL EXPENSES,1.171,1.061,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,LEGAL SERVICE FEES,0.435,0.378,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,PERSONAL FINANCIAL SERVICES,0.304,0.251,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,FUNERAL EXPENSES,0.339,0.344,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,UNPRICED ITEMS,0.092,0.088,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,INFORMATION PROCESSING EQUIPMENT,0.183,0.137,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1987,new,,0,INFORMATION PROCESSING EQUIPMENT,0.183,0.137,ri-archive-1987-1989/1987-1989_RI_archive/1987.txt
1988,new,,0,COMMODITIES,45.298,49.202,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,ENERGY COMMODITIES,3.477,4.141,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,COMMODITIES LESS FOOD,29.126,31.268,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,COMMODITIES LESS FOOD AND ENERGY,25.65,27.127,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,"COMMODITIES LESS FOOD, ENERGY, & UCR",24.35,24.803,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,COMMODITIES LESS FOOD & BEVERAGES,27.582,29.619,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,DURABLES,11.642,12.744,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,NONDURABLES,33.656,36.458,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,NONDURABLES LESS FOOD,17.485,18.524,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,NONDURABLES LESS FOOD AND BEVERAGES,15.94,16.875,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,"NONDURABLES LESS FOOD, BVRGS, APPAREL",10.15,11.034,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,NONDURABLES LESS FOOD AND APPAREL,11.694,12.683,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,DOMESTICALLY PRODUCED FARM FOODS,8.71,9.846,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,SELECTED BEEF CUTS,0.705,0.864,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,SERVICES,54.702,50.798,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,SERVICES LESS ENERGY,50.849,46.809,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,SERVICES LESS RENT OF SHELTER,27.525,25.856,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,SERVICES LESS MEDICAL CARE,49.874,46.658,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,HOUSEHOLD SER LESS RENT OF SHELTER,9.277,9.073,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,RENT OF SHELTER,27.177,24.942,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,"HOUSEKEEPING, HOME MAINTENANCE SER",1.635,1.25,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,UTILITIES AND PUBLIC TRANSPORTATION,8.64,8.554,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,OTHER SERVICES,6.673,5.727,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,TRANSPORTATION SERVICES,6.748,6.917,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,MEDICAL CARE SERVICES LESS HEALTH INS,4.7,4.036,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,ALL ITEMS,100.0,100.0,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,ENERGY,7.33,8.13,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,ALL ITEMS LESS ENERGY,92.67,91.87,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,ALL ITEMS LESS FOOD,83.829,82.066,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,ALL ITEMS LESS FOOD AND ENERGY,76.499,73.936,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,ALL ITEMS LESS FOOD AND SHELTER,55.995,56.549,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,"ALL ITEMS LESS FOOD,SHEL,AND ENERGY",48.666,48.42,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,"ALL ITEMS LESS FOOD,SHEL,ENRGY & UCR",47.366,46.096,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,ALL ITEMS LESS SHELTER,72.167,74.484,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,ALL ITEMS LESS HOMEOWNERS' COSTS,80.265,82.75,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,ALL ITEMS LESS MEDICAL CARE,94.032,94.925,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,FOOD AND BEVERAGES,17.716,19.583,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,FOOD,16.171,17.934,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,FOOD AT HOME,9.98,11.277,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,CEREALS AND BAKERY PRODUCTS,1.402,1.595,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,"MEATS, POULTRY, FISH AND EGGS",3.059,3.575,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,"MEATS, POULTRY, AND FISH",2.894,3.382,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,MEATS,2.021,2.426,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,DAIRY PRODUCTS,1.229,1.359,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,FRUITS AND VEGETABLES,1.818,1.919,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,FRESH FRUITS AND VEGETABLES,1.141,1.198,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,PROCESSED FRUITS AND VEGETABLES,0.677,0.721,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,OTHER FOOD AT HOME,2.472,2.829,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,HOUSING,42.302,39.783,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,SHELTER,27.833,25.516,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,RENTERS' COSTS,7.883,8.063,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
1988,new,,0,OTHER RENTERS' COSTS,1.9,1.244,ri-archive-1987-1989/1987-1989_RI_archive/1988.txt
